2941946	954.2	544.6	2523.0
2941947	954.2	544.6	2523.0
2941948	954.1	541.9	2524.0
2941949	954.2	541.9	2526.0
2941950	954.3	542.4	2526.0
2941951	954.4	542.8	2526.0
2941952	954.4	543.1	2525.0
2941953	954.5	542.6	2525.0
2941954	954.5	542.7	2525.0
2941955	954.1	542.9	2523.0
2941956	954.2	543.3	2523.0
2941957	954.4	544.1	2528.0
2941958	954.4	544.5	2528.0
2941959	953.6	544.7	2524.0
2941960	953.7	545.5	2524.0
2941961	954.5	545.3	2524.0
2941962	954.2	543.2	2527.0
2941963	954.2	543.2	2527.0
2941964	954.2	543.2	2528.0
2941965	954.8	543.9	2528.0
2941966	954.8	544.2	2526.0
2941967	954.3	544.6	2526.0
2941968	954.3	544.8	2526.0
2941969	955.7	544.5	2526.0
2941970	955.4	542.3	2527.0
2941971	955.4	542.3	2527.0
2941972	955.4	542.2	2527.0
2941973	955.4	542.2	2525.0
2941974	954.2	543.1	2525.0
2941975	954.2	543.6	2527.0
2941976	954.2	543.3	2527.0
2941977	953.9	543.1	2525.0
2941978	953.9	543.1	2525.0
2941979	954.2	545.3	2526.0
2941980	955.0	545.7	2526.0
2941981	955.0	545.7	2524.0
2941982	954.8	544.0	2524.0
2941983	954.6	543.0	2529.0
2941984	954.7	543.0	2529.0
2941985	954.9	544.2	2529.0
2941986	954.9	544.2	2529.0
2941987	954.8	543.6	2529.0
2941988	953.6	543.8	2529.0
2941989	954.1	544.4	2531.0
2941990	954.1	544.4	2531.0
2941991	953.5	544.6	2531.0
2941992	953.1	544.7	2531.0
2941993	953.1	544.7	2532.0
2941994	954.1	544.5	2532.0
2941995	954.1	543.8	2532.0
2941996	953.1	543.4	2531.0
2941997	953.0	543.4	2530.0
2941998	952.9	542.9	2531.0
2941999	953.0	542.9	2532.0
2942000	954.4	542.8	2532.0
2942001	954.4	542.9	2532.0
2942002	953.9	542.7	2533.0
2942003	953.9	542.7	2533.0
2942004	953.7	543.1	2533.0
2942005	953.5	543.4	2532.0
2942006	953.7	543.6	2531.0
2942007	953.7	543.6	2531.0
2942008	953.8	543.6	2531.0
2942009	953.8	543.6	2531.0
2942010	953.1	544.0	2531.0
2942011	953.1	544.2	2531.0
2942012	954.0	544.0	2531.0
2942013	954.0	543.6	2531.0
2942014	953.0	543.8	2531.0
2942015	951.6	544.1	2531.0
2942016	951.5	543.1	2531.0
2942017	952.4	542.0	2534.0
2942018	952.3	541.4	2534.0
2942019	952.1	541.9	2534.0
2942020	952.0	542.3	2534.0
2942021	952.1	543.7	2535.0
2942022	952.0	543.2	2535.0
2942023	952.2	543.2	2535.0
2942024	952.8	543.1	2539.0
2942025	952.3	541.9	2539.0
2942026	952.3	541.9	2539.0
2942027	952.3	544.4	2539.0
2942028	952.5	545.6	2539.0
2942029	952.8	545.5	2540.0
2942030	952.6	543.2	2540.0
2942031	953.0	542.9	2539.0
2942032	953.0	542.9	2538.0
2942033	952.8	544.1	2534.0
2942034	952.4	544.2	2534.0
2942035	951.3	544.6	2537.0
2942036	951.3	544.8	2537.0
2942037	951.1	543.1	2536.0
2942038	951.1	543.1	2536.0
2942039	952.2	545.2	2537.0
2942040	952.2	545.2	2537.0
2942041	951.8	541.7	2537.0
2942042	951.8	541.7	2537.0
2942043	951.7	545.4	2537.0
2942044	951.5	545.4	2537.0
2942045	951.5	545.2	2538.0
2942046	952.1	543.2	2538.0
2942047	952.1	543.2	2538.0
2942048	952.1	543.5	2538.0
2942049	952.2	543.5	2539.0
2942050	952.9	543.3	2539.0
2942051	952.7	542.6	2539.0
2942052	952.6	542.7	2539.0
2942053	952.3	542.7	2539.0
2942054	952.1	543.2	2537.0
2942055	952.1	543.0	2536.0
2942056	951.4	543.2	2536.0
2942057	951.4	542.8	2537.0
2942058	951.1	542.9	2539.0
2942059	951.3	544.5	2539.0
2942060	951.7	544.4	2539.0
2942061	951.4	543.9	2539.0
2942062	951.4	543.3	2538.0
2942063	951.5	543.3	2538.0
2942064	951.5	543.3	2538.0
2942065	951.5	543.3	2537.0
2942066	951.4	545.3	2537.0
2942067	951.4	545.3	2540.0
2942068	952.4	543.5	2541.0
2942069	952.5	544.2	2541.0
2942070	952.8	544.1	2541.0
2942071	953.2	544.0	2545.0
2942072	953.2	544.0	2545.0
2942073	953.7	543.8	2540.0
2942074	954.1	543.7	2540.0
2942075	954.1	543.7	2540.0
2942076	953.4	543.8	2541.0
2942077	953.5	543.9	2541.0
2942078	953.5	544.0	2541.0
2942079	952.8	543.6	2542.0
2942080	952.6	543.1	2540.0
2942081	952.5	543.8	2540.0
2942082	952.4	544.6	2540.0
2942083	952.4	544.6	2540.0
2942084	953.3	543.5	2547.0
2942085	953.3	543.5	2547.0
2942086	953.4	544.0	2545.0
2942087	953.4	544.0	2545.0
2942088	952.6	544.4	2545.0
2942089	952.2	544.7	2545.0
2942090	952.2	544.8	2542.0
2942091	951.6	545.0	2542.0
2942092	951.6	545.0	2545.0
2942093	951.9	543.5	2545.0
2942094	952.0	543.5	2542.0
2942095	952.0	542.7	2542.0
2942096	952.0	542.9	2544.0
2942097	952.1	543.1	2545.0
2942098	952.1	543.1	2545.0
2942099	952.4	543.1	2545.0
2942100	952.8	544.0	2545.0
2942101	952.8	544.0	2544.0
2942102	953.3	544.3	2544.0
2942103	953.3	544.7	2544.0
2942104	953.7	544.6	2544.0
2942105	953.8	545.5	2546.0
2942106	951.9	546.0	2548.0
2942107	951.8	545.4	2548.0
2942108	951.8	544.8	2548.0
2942109	953.1	544.0	2548.0
2942110	953.0	543.4	2548.0
2942111	953.0	543.4	2549.0
2942112	951.2	543.8	2549.0
2942113	951.3	543.7	2550.0
2942114	951.5	543.4	2550.0
2942115	952.5	543.2	2550.0
2942116	952.4	542.7	2550.0
2942117	952.3	543.5	2548.0
2942118	952.3	543.5	2548.0
2942119	952.3	543.6	2549.0
2942120	951.7	544.9	2551.0
2942121	951.7	544.9	2551.0
2942122	952.9	544.2	2552.0
2942123	952.8	543.7	2552.0
2942124	951.9	543.5	2552.0
2942125	951.5	543.8	2553.0
2942126	951.5	544.1	2553.0
2942127	951.5	543.5	2553.0
2942128	951.6	543.5	2553.0
2942129	951.6	543.4	2552.0
2942130	952.4	543.1	2552.0
2942131	952.3	542.2	2552.0
2942132	952.3	542.2	2552.0
2942133	952.4	543.5	2549.0
2942134	952.3	542.4	2549.0
2942135	952.0	542.4	2549.0
2942136	951.7	542.0	2549.0
2942137	950.8	542.2	2553.0
2942138	950.6	541.1	2554.0
2942139	950.5	541.1	2553.0
2942140	950.7	542.5	2553.0
2942141	951.3	542.4	2554.0
2942142	952.2	542.3	2554.0
2942143	952.2	542.0	2554.0
2942144	952.7	541.9	2556.0
2942145	953.8	543.6	2556.0
2942146	953.8	543.6	2551.0
2942147	953.3	543.7	2551.0
2942148	953.2	543.3	2554.0
2942149	953.2	543.3	2554.0
2942150	951.8	545.1	2554.0
2942151	951.5	545.2	2553.0
2942152	951.5	545.8	2553.0
2942153	952.4	545.6	2555.0
2942154	952.1	545.3	2556.0
2942155	952.1	545.3	2556.0
2942156	952.3	545.3	2556.0
2942157	952.1	543.3	2556.0
2942158	952.2	543.3	2556.0
2942159	952.4	543.6	2556.0
2942160	952.8	543.5	2560.0
2942161	952.8	543.5	2560.0
2942162	951.5	543.8	2559.0
2942163	951.3	542.1	2558.0
2942164	951.3	542.1	2553.0
2942165	951.9	542.4	2553.0
2942166	952.0	542.8	2553.0
2942167	951.7	542.9	2553.0
2942168	951.8	542.9	2554.0
2942169	952.0	543.4	2554.0
2942170	952.0	544.0	2554.0
2942171	952.1	544.2	2554.0
2942172	952.2	544.2	2555.0
2942173	952.1	544.1	2555.0
2942174	951.6	544.2	2555.0
2942175	952.1	544.3	2556.0
2942176	952.1	544.3	2557.0
2942177	952.8	544.1	2557.0
2942178	952.7	543.8	2553.0
2942179	951.4	543.8	2553.0
2942180	951.4	543.8	2555.0
2942181	951.7	543.7	2556.0
2942182	952.0	543.4	2561.0
2942183	952.0	543.4	2561.0
2942184	951.9	543.3	2559.0
2942185	951.9	543.1	2557.0
2942186	952.2	543.1	2556.0
2942187	952.2	543.1	2556.0
2942188	951.6	542.9	2557.0
2942189	951.3	543.0	2558.0
2942190	951.4	543.8	2558.0
2942191	951.5	543.7	2558.0
2942192	951.5	544.0	2557.0
2942193	951.6	544.2	2557.0
2942194	951.4	544.3	2557.0
2942195	951.4	544.3	2557.0
2942196	950.8	544.5	2555.0
2942197	950.8	544.5	2555.0
2942198	950.6	544.0	2561.0
2942199	950.6	543.8	2561.0
2942200	951.2	543.7	2561.0
2942201	951.9	546.2	2561.0
2942202	951.8	546.0	2563.0
2942203	951.8	545.7	2563.0
2942204	952.5	543.8	2561.0
2942205	952.5	543.8	2561.0
2942206	952.7	543.8	2562.0
2942207	952.7	543.5	2562.0
2942208	952.6	543.5	2562.0
2942209	951.7	543.1	2562.0
2942210	951.7	543.1	2565.0
2942211	951.9	544.6	2565.0
2942212	952.0	544.6	2563.0
2942213	951.9	543.9	2563.0
2942214	951.9	543.9	2566.0
2942215	951.7	543.9	2566.0
2942216	952.0	543.7	2564.0
2942217	951.8	541.6	2564.0
2942218	952.0	541.5	2564.0
2942219	952.3	543.6	2564.0
2942220	952.3	543.6	2564.0
2942221	952.2	543.7	2564.0
2942222	952.3	545.3	2564.0
2942223	952.2	545.3	2564.0
2942224	952.2	545.6	2566.0
2942225	952.3	545.6	2565.0
2942226	951.8	541.3	2565.0
2942227	951.7	541.4	2564.0
2942228	951.8	542.8	2564.0
2942229	952.0	544.4	2569.0
2942230	952.0	544.8	2569.0
2942231	952.0	544.7	2569.0
2942232	952.0	544.7	2569.0
2942233	951.8	545.0	2569.0
2942234	951.7	544.4	2569.0
2942235	952.1	543.6	2569.0
2942236	952.1	543.6	2568.0
2942237	952.1	543.1	2568.0
2942238	951.8	542.5	2568.0
2942239	951.8	542.5	2568.0
2942240	953.7	544.1	2569.0
2942241	953.7	544.1	2570.0
2942242	951.8	541.9	2570.0
2942243	951.3	542.0	2571.0
2942244	951.2	542.7	2571.0
2942245	951.2	542.7	2571.0
2942246	951.2	542.7	2571.0
2942247	952.5	544.4	2571.0
2942248	953.1	544.2	2571.0
2942249	953.1	544.2	2571.0
2942250	952.5	544.2	2571.0
2942251	952.4	544.0	2571.0
2942252	952.2	543.4	2570.0
2942253	952.0	543.3	2570.0
2942254	951.3	542.4	2570.0
2942255	951.2	542.2	2570.0
2942256	951.1	542.2	2574.0
2942257	951.2	542.9	2574.0
2942258	952.0	542.8	2571.0
2942259	952.0	542.9	2571.0
2942260	952.1	544.7	2571.0
2942261	952.1	544.7	2575.0
2942262	952.0	544.5	2575.0
2942263	952.0	544.2	2575.0
2942264	951.8	542.1	2576.0
2942265	951.2	542.1	2576.0
2942266	951.2	542.1	2576.0
2942267	951.2	542.1	2576.0
2942268	951.1	542.4	2575.0
2942269	951.1	542.4	2575.0
2942270	952.2	542.0	2575.0
2942271	952.2	542.0	2575.0
2942272	952.2	542.1	2575.0
2942273	952.2	542.1	2574.0
2942274	952.2	543.4	2574.0
2942275	952.0	543.4	2572.0
2942276	952.4	545.1	2572.0
2942277	952.3	544.6	2578.0
2942278	951.2	544.4	2578.0
2942279	951.3	544.9	2576.0
2942280	952.2	544.7	2576.0
2942281	951.1	540.1	2579.0
2942282	950.6	540.2	2579.0
2942283	950.9	542.6	2581.0
2942284	952.7	541.9	2581.0
2942285	953.2	541.8	2577.0
2942286	953.2	541.8	2577.0
2942287	953.1	541.5	2579.0
2942288	953.0	541.1	2579.0
2942289	952.7	541.2	2579.0
2942290	952.8	541.9	2582.0
2942291	952.9	542.6	2582.0
2942292	951.3	543.7	2582.0
2942293	951.3	543.7	2582.0
2942294	951.3	543.0	2582.0
2942295	951.8	542.9	2587.0
2942296	952.3	542.6	2587.0
2942297	952.0	542.4	2586.0
2942298	952.1	543.2	2585.0
2942299	952.2	544.1	2583.0
2942300	952.2	543.7	2583.0
2942301	952.2	543.4	2587.0
2942302	952.6	542.9	2587.0
2942303	953.1	542.3	2582.0
2942304	953.6	542.2	2582.0
2942305	953.8	544.6	2582.0
2942306	952.3	544.9	2582.0
2942307	952.1	543.2	2582.0
2942308	953.0	540.8	2582.0
2942309	952.6	540.9	2582.0
2942310	952.6	541.1	2583.0
2942311	952.7	541.3	2583.0
2942312	952.6	540.9	2582.0
2942313	952.5	540.9	2582.0
2942314	952.6	541.5	2582.0
2942315	953.6	541.3	2582.0
2942316	953.6	541.3	2583.0
2942317	953.7	541.2	2584.0
2942318	953.7	541.1	2584.0
2942319	954.3	542.3	2584.0
2942320	954.3	542.3	2585.0
2942321	954.0	542.4	2586.0
2942322	953.8	542.6	2586.0
2942323	951.6	543.2	2586.0
2942324	951.6	543.2	2586.0
2942325	951.4	541.5	2587.0
2942326	952.7	541.3	2587.0
2942327	953.1	541.8	2587.0
2942328	953.1	541.8	2585.0
2942329	953.3	542.8	2585.0
2942330	953.3	542.8	2584.0
2942331	953.2	543.0	2584.0
2942332	953.6	543.1	2585.0
2942333	953.9	542.4	2587.0
2942334	953.8	541.7	2588.0
2942335	953.6	541.8	2591.0
2942336	952.7	541.9	2591.0
2942337	952.7	541.9	2591.0
2942338	953.1	542.9	2592.0
2942339	953.0	543.0	2592.0
2942340	953.0	543.0	2592.0
2942341	952.9	543.8	2592.0
2942342	952.9	543.8	2589.0
2942343	953.1	544.1	2589.0
2942344	953.6	544.0	2589.0
2942345	953.4	541.9	2591.0
2942346	953.4	541.9	2591.0
2942347	952.9	543.6	2591.0
2942348	952.9	544.0	2590.0
2942349	953.3	544.0	2590.0
2942350	953.0	541.8	2590.0
2942351	953.4	541.7	2592.0
2942352	953.7	541.4	2593.0
2942353	953.7	541.4	2593.0
2942354	951.9	541.0	2592.0
2942355	951.9	540.3	2592.0
2942356	952.0	540.3	2591.0
2942357	952.3	541.8	2591.0
2942358	954.0	541.2	2590.0
2942359	954.4	541.1	2590.0
2942360	954.6	542.9	2590.0
2942361	952.0	543.5	2590.0
2942362	952.0	543.4	2590.0
2942363	953.9	542.8	2591.0
2942364	953.6	540.4	2591.0
2942365	953.2	540.5	2592.0
2942366	953.4	542.7	2592.0
2942367	953.4	542.7	2592.0
2942368	953.6	544.2	2592.0
2942369	953.5	544.2	2592.0
2942370	953.0	543.8	2592.0
2942371	952.9	543.2	2592.0
2942372	953.2	544.0	2592.0
2942373	954.0	543.8	2593.0
2942374	953.8	542.0	2593.0
2942375	953.2	542.1	2596.0
2942376	953.3	543.1	2596.0
2942377	953.3	542.8	2596.0
2942378	953.2	542.5	2596.0
2942379	953.3	542.5	2596.0
2942380	953.3	542.5	2596.0
2942381	952.9	539.2	2596.0
2942382	952.9	539.2	2591.0
2942383	953.8	542.0	2591.0
2942384	954.4	541.8	2596.0
2942385	954.3	541.1	2596.0
2942386	954.2	541.1	2601.0
2942387	954.1	541.9	2601.0
2942388	954.1	541.9	2602.0
2942389	953.2	541.7	2602.0
2942390	953.2	541.8	2598.0
2942391	953.2	541.9	2598.0
2942392	953.3	542.9	2600.0
2942393	953.3	543.0	2600.0
2942394	953.5	543.4	2601.0
2942395	953.5	543.4	2601.0
2942396	953.0	540.0	2602.0
2942397	952.9	540.0	2602.0
2942398	952.9	540.0	2599.0
2942399	952.9	540.8	2595.0
2942400	953.9	541.5	2595.0
2942401	953.9	541.5	2595.0
2942402	952.7	540.3	2595.0
2942403	952.7	540.3	2601.0
2942404	952.6	540.5	2601.0
2942405	952.6	540.3	2601.0
2942406	952.6	540.3	2597.0
2942407	952.9	540.3	2597.0
2942408	952.9	540.3	2596.0
2942409	953.0	540.3	2596.0
2942410	953.2	540.2	2603.0
2942411	952.9	540.9	2603.0
2942412	952.6	541.0	2603.0
2942413	953.2	541.2	2603.0
2942414	953.8	541.1	2603.0
2942415	953.8	541.1	2603.0
2942416	954.0	539.8	2603.0
2942417	954.0	539.8	2600.0
2942418	951.7	544.4	2600.0
2942419	951.7	544.4	2608.0
2942420	952.1	542.7	2608.0
2942421	952.5	541.3	2604.0
2942422	952.9	541.2	2604.0
2942423	953.0	541.6	2605.0
2942424	953.0	542.0	2605.0
2942425	953.1	541.9	2605.0
2942426	952.9	540.0	2605.0
2942427	953.6	539.9	2605.0
2942428	953.6	540.6	2605.0
2942429	952.6	541.5	2605.0
2942430	951.4	541.8	2605.0
2942431	951.4	541.3	2606.0
2942432	951.4	541.3	2606.0
2942433	949.0	539.6	2606.0
2942434	946.4	541.0	2608.0
2942435	946.4	540.9	2609.0
2942436	946.4	540.9	2609.0
2942437	949.7	540.2	2620.0
2942438	950.6	540.4	2623.0
2942439	953.4	539.9	2633.0
2942440	959.9	538.6	2646.0
2942441	965.3	544.0	2658.0
2942442	970.0	544.6	2663.0
2942443	983.1	546.7	2677.0
2942444	993.5	551.7	2687.0
2942445	1010.1	555.1	2699.0
2942446	1025.0	560.5	2706.0
2942447	1041.5	557.6	2712.0
2942448	1061.8	558.0	2720.0
2942449	1079.8	561.5	2720.0
2942450	1101.2	568.5	2716.0
2942451	1112.7	569.3	2713.0
2942452	1135.0	567.8	2704.0
2942453	1157.4	569.2	2703.0
2942454	1177.8	570.1	2688.0
2942455	1194.8	573.8	2685.0
2942456	1217.8	571.3	2663.0
2942457	1233.3	573.4	2657.0
2942458	1255.7	578.4	2640.0
2942459	1271.5	575.1	2618.0
2942460	1289.7	577.0	2611.0
2942461	1308.4	577.2	2601.0
2942462	1322.0	576.6	2587.0
2942463	1336.8	579.7	2577.0
2942464	1359.1	574.4	2562.0
2942465	1369.0	576.4	2554.0
2942466	1379.8	573.9	2537.0
2942467	1395.1	570.3	2537.0
2942468	1410.1	566.9	2531.0
2942469	1420.8	564.5	2531.0
2942470	1432.3	562.9	2530.0
2942471	1441.1	560.9	2528.0
2942472	1446.9	559.3	2531.0
2942473	1453.5	557.8	2534.0
2942474	1457.7	560.6	2539.0
2942475	1457.9	560.8	2549.0
2942476	1457.9	561.1	2550.0
2942477	1456.2	561.7	2563.0
2942478	1453.7	562.4	2563.0
2942479	1447.8	564.8	2570.0
2942480	1441.5	566.3	2570.0
2942481	1440.5	566.5	2571.0
2942482	1433.9	563.3	2571.0
2942483	1429.1	563.9	2565.0
2942484	1428.6	564.1	2565.0
2942485	1426.9	565.2	2565.0
2942486	1423.1	566.8	2564.0
2942487	1421.1	568.6	2564.0
2942488	1417.0	571.0	2562.0
2942489	1415.7	571.4	2555.0
2942490	1414.7	571.6	2549.0
2942491	1411.7	572.3	2549.0
2942492	1410.6	573.2	2549.0
2942493	1407.9	574.1	2550.0
2942494	1407.6	574.2	2550.0
2942495	1406.9	573.2	2547.0
2942496	1406.7	573.2	2547.0
2942497	1407.1	577.4	2547.0
2942498	1405.7	577.7	2549.0
2942499	1405.2	574.4	2551.0
2942500	1405.1	574.4	2551.0
2942501	1405.0	574.2	2553.0
2942502	1404.8	574.3	2553.0
2942503	1404.6	575.5	2552.0
2942504	1404.2	575.6	2551.0
2942505	1403.6	573.1	2550.0
2942506	1403.3	573.1	2550.0
2942507	1402.5	573.1	2550.0
2942508	1402.5	573.1	2549.0
2942509	1400.9	572.5	2549.0
2942510	1400.7	571.5	2553.0
2942511	1401.7	571.2	2554.0
2942512	1401.9	572.3	2553.0
2942513	1401.4	573.2	2552.0
2942514	1400.9	573.3	2552.0
2942515	1399.8	572.0	2552.0
2942516	1400.1	572.0	2552.0
2942517	1400.3	574.2	2558.0
2942518	1399.1	574.5	2558.0
2942519	1396.8	574.7	2558.0
2942520	1396.8	574.7	2557.0
2942521	1396.2	574.8	2557.0
2942522	1395.5	574.4	2555.0
2942523	1396.0	574.3	2555.0
2942524	1395.8	574.3	2556.0
2942525	1395.8	574.3	2557.0
2942526	1395.8	574.2	2557.0
2942527	1394.1	574.5	2557.0
2942528	1394.2	575.3	2557.0
